iter	Passed	Remaining
5037	2196	1974
5038	2197	1973
5039	2197	1973
5040	2197	1972
5041	2197	1972
5042	2198	1971
5043	2198	1970
5044	2198	1970
5045	2198	1969
5046	2198	1968
5047	2198	1968
5048	2199	1967
5049	2199	1966
5050	2199	1966
5051	2199	1965
5052	2199	1964
5053	2200	1964
5054	2200	1963
5055	2200	1962
5056	2200	1962
5057	2200	1961
5058	2201	1961
5059	2225	1981
5060	2234	1989
5061	2235	1988
5062	2235	1988
5063	2235	1987
5064	2236	1987
5065	2236	1986
5066	2236	1985
5067	2236	1985
5068	2237	1984
5069	2237	1984
5070	2238	1983
5071	2238	1983
5072	2239	1983
5073	2239	1983
5074	2242	1984
5075	2242	1983
5076	2242	1983
5077	2242	1982
5078	2243	1981
5079	2243	1980
5080	2243	1980
5081	2243	1979
5082	2243	1979
5083	2244	1978
5084	2244	1977
5085	2244	1976
5086	2244	1976
5087	2244	1975
5088	2245	1975
5089	2245	1974
5090	2245	1973
5091	2245	1973
5092	2245	1972
5093	2246	1971
5094	2246	1971
5095	2246	1970
5096	2246	1969
5097	2246	1969
5098	2247	1968
5099	2247	1967
5100	2247	1967
5101	2247	1966
5102	2248	1966
5103	2248	1965
5104	2248	1964
5105	2248	1964
5106	2248	1963
5107	2248	1962
5108	2249	1962
5109	2249	1961
5110	2249	1960
5111	2249	1960
5112	2250	1959
5113	2250	1958
5114	2250	1958
5115	2250	1957
5116	2250	1956
5117	2251	1956
5118	2251	1955
5119	2252	1956
5120	2255	1957
5121	2257	1958
5122	2257	1958
5123	2258	1957
5124	2258	1957
5125	2258	1956
5126	2258	1955
5127	2259	1955
5128	2259	1954
5129	2259	1953
5130	2259	1953
5131	2260	1952
5132	2260	1952
5133	2260	1951
5134	2260	1950
5135	2261	1950
5136	2261	1949
5137	2261	1949
5138	2262	1948
5139	2262	1947
5140	2262	1947
5141	2262	1946
5142	2262	1946
5143	2263	1945
5144	2263	1944
5145	2264	1945
5146	2264	1944
5147	2265	1944
5148	2265	1943
5149	2265	1942
5150	2265	1942
5151	2267	1943
5152	2271	1945
5153	2271	1944
5154	2273	1945
5155	2274	1945
5156	2276	1946
5157	2276	1945
5158	2277	1945
5159	2277	1944
5160	2277	1944
5161	2278	1943
5162	2278	1943
5163	2278	1942
5164	2278	1941
5165	2279	1941
5166	2279	1940
5167	2279	1939
5168	2279	1939
5169	2280	1938
5170	2280	1938
5171	2280	1937
5172	2280	1936
5173	2280	1936
5174	2281	1935
5175	2281	1935
5176	2281	1934
5177	2282	1933
5178	2282	1933
5179	2282	1932
5180	2282	1932
5181	2283	1931
5182	2283	1931
5183	2284	1930
5184	2285	1930
5185	2285	1930
5186	2286	1930
5187	2286	1929
5188	2287	1929
5189	2287	1928
5190	2287	1928
5191	2288	1927
5192	2288	1927
5193	2289	1927
5194	2289	1926
5195	2294	1929
5196	2294	1928
5197	2294	1928
5198	2295	1928
5199	2295	1927
5200	2296	1927
5201	2296	1926
5202	2296	1926
5203	2297	1925
5204	2297	1925
5205	2298	1924
5206	2298	1924
5207	2299	1923
5208	2299	1923
5209	2300	1923
5210	2300	1922
5211	2301	1922
5212	2301	1922
5213	2302	1921
5214	2302	1920
5215	2302	1920
5216	2302	1919
5217	2303	1919
5218	2303	1918
5219	2304	1918
5220	2304	1917
5221	2304	1917
5222	2305	1917
5223	2305	1916
5224	2306	1916
5225	2307	1915
5226	2307	1915
5227	2307	1914
5228	2307	1914
5229	2308	1914
5230	2308	1913
5231	2309	1912
5232	2309	1912
5233	2310	1912
5234	2310	1911
5235	2310	1910
5236	2311	1910
5237	2311	1909
5238	2311	1909
5239	2312	1908
5240	2312	1908
5241	2312	1907
5242	2313	1907
5243	2313	1906
5244	2314	1906
5245	2314	1905
5246	2314	1905
5247	2315	1905
5248	2316	1904
5249	2316	1904
5250	2316	1903
5251	2317	1903
5252	2317	1902
5253	2318	1902
5254	2318	1902
5255	2318	1901
5256	2319	1901
5257	2320	1900
5258	2320	1900
5259	2321	1900
5260	2321	1899
5261	2322	1899
5262	2322	1898
5263	2323	1898
5264	2323	1897
5265	2323	1897
5266	2324	1896
5267	2324	1896
5268	2325	1896
5269	2326	1896
5270	2326	1896
5271	2327	1895
5272	2327	1895
5273	2328	1894
5274	2328	1894
5275	2329	1893
5276	2329	1893
5277	2330	1893
5278	2330	1892
5279	2331	1892
5280	2331	1891
5281	2332	1891
5282	2332	1891
5283	2333	1890
5284	2333	1890
5285	2334	1889
5286	2334	1889
5287	2334	1889
5288	2335	1888
5289	2335	1887
5290	2336	1887
5291	2336	1886
5292	2336	1886
5293	2337	1886
5294	2337	1885
5295	2338	1885
5296	2338	1884
5297	2339	1884
5298	2339	1884
5299	2340	1883
5300	2340	1883
5301	2341	1882
5302	2341	1882
5303	2342	1882
5304	2342	1881
5305	2343	1881
5306	2343	1880
5307	2343	1880
5308	2344	1879
5309	2344	1879
5310	2344	1878
5311	2345	1878
5312	2345	1877
5313	2346	1877
5314	2346	1876
5315	2347	1876
5316	2347	1875
5317	2347	1875
5318	2348	1874
5319	2348	1874
5320	2348	1873
5321	2349	1873
5322	2349	1872
5323	2350	1872
5324	2350	1871
5325	2351	1871
5326	2351	1871
5327	2352	1870
5328	2352	1870
5329	2352	1869
5330	2352	1869
5331	2353	1868
5332	2354	1868
5333	2354	1867
5334	2354	1867
5335	2354	1866
5336	2354	1866
5337	2355	1865
5338	2356	1865
5339	2356	1864
5340	2357	1864
5341	2357	1864
5342	2357	1863
5343	2358	1863
5344	2358	1862
5345	2359	1862
5346	2359	1861
5347	2361	1862
5348	2361	1861
5349	2362	1861
5350	2362	1861
5351	2362	1860
5352	2363	1859
5353	2363	1859
5354	2363	1858
5355	2364	1858
5356	2364	1857
5357	2364	1857
5358	2365	1856
5359	2365	1856
5360	2366	1856
5361	2366	1855
5362	2367	1855
5363	2367	1854
5364	2368	1854
5365	2369	1854
5366	2369	1854
5367	2370	1854
5368	2371	1853
5369	2371	1853
5370	2372	1852
5371	2372	1852
5372	2373	1852
5373	2374	1851
5374	2374	1851
5375	2374	1850
5376	2375	1850
5377	2375	1850
5378	2376	1849
5379	2376	1849
5380	2376	1848
5381	2377	1848
5382	2378	1848
5383	2378	1847
5384	2379	1847
5385	2379	1846
5386	2380	1846
5387	2380	1846
5388	2380	1845
5389	2381	1845
5390	2381	1844
5391	2382	1844
5392	2382	1843
5393	2382	1842
5394	2383	1842
5395	2383	1841
5396	2384	1841
5397	2385	1841
5398	2386	1841
5399	2386	1841
5400	2387	1840
5401	2387	1840
5402	2388	1839
5403	2389	1839
5404	2389	1839
5405	2389	1839
5406	2390	1838
5407	2390	1838
5408	2391	1837
5409	2391	1837
5410	2392	1836
5411	2392	1836
5412	2392	1835
5413	2393	1835
5414	2393	1834
5415	2393	1833
5416	2393	1833
5417	2394	1833
5418	2395	1832
5419	2395	1832
5420	2396	1832
5421	2396	1831
5422	2396	1831
5423	2397	1830
5424	2397	1829
5425	2397	1829
5426	2398	1828
5427	2398	1828
5428	2399	1828
5429	2400	1828
5430	2400	1827
5431	2401	1827
5432	2402	1827
5433	2402	1826
5434	2402	1826
5435	2403	1826
5436	2403	1825
5437	2404	1825
5438	2404	1824
5439	2404	1823
5440	2405	1823
5441	2406	1823
5442	2406	1822
5443	2406	1822
5444	2407	1821
5445	2407	1821
5446	2408	1821
5447	2408	1820
5448	2409	1820
5449	2409	1820
5450	2410	1819
5451	2411	1819
5452	2411	1819
5453	2412	1818
5454	2412	1817
5455	2412	1817
5456	2413	1817
5457	2413	1816
5458	2414	1816
5459	2414	1815
5460	2415	1815
5461	2415	1815
5462	2416	1814
5463	2416	1814
5464	2416	1813
5465	2417	1813
5466	2417	1812
5467	2417	1811
5468	2417	1811
5469	2418	1810
5470	2418	1810
5471	2419	1809
5472	2419	1809
5473	2420	1809
5474	2420	1808
5475	2421	1808
5476	2421	1807
5477	2421	1807
5478	2421	1806
5479	2422	1806
5480	2423	1805
5481	2423	1805
5482	2423	1804
5483	2424	1804
5484	2424	1804
5485	2425	1803
5486	2425	1803
5487	2425	1802
5488	2425	1801
5489	2426	1801
5490	2426	1801
5491	2427	1800
5492	2428	1800
5493	2428	1799
5494	2429	1799
5495	2429	1799
5496	2429	1798
5497	2430	1798
5498	2430	1797
5499	2431	1797
5500	2431	1796
5501	2432	1796
5502	2432	1795
5503	2433	1796
5504	2434	1795
5505	2434	1794
5506	2434	1794
5507	2435	1794
5508	2435	1793
5509	2435	1792
5510	2436	1792
5511	2436	1792
5512	2437	1791
5513	2437	1791
5514	2437	1790
5515	2438	1790
5516	2439	1790
5517	2439	1789
5518	2439	1789
5519	2440	1788
5520	2441	1788
5521	2441	1788
5522	2442	1787
5523	2442	1787
5524	2442	1786
5525	2443	1786
5526	2443	1785
5527	2444	1785
5528	2444	1785
5529	2445	1784
5530	2445	1784
5531	2446	1783
5532	2447	1783
5533	2447	1783
5534	2448	1783
5535	2448	1782
5536	2449	1782
5537	2449	1781
5538	2449	1781
5539	2450	1780
5540	2450	1780
5541	2451	1780
5542	2452	1779
5543	2452	1779
5544	2452	1778
5545	2453	1778
5546	2453	1777
5547	2454	1777
5548	2456	1778
5549	2456	1777
5550	2457	1777
5551	2457	1776
5552	2458	1776
5553	2458	1775
5554	2458	1775
5555	2458	1774
5556	2459	1774
5557	2459	1773
5558	2459	1773
5559	2460	1772
5560	2460	1772
5561	2461	1771
5562	2461	1771
5563	2462	1770
5564	2462	1770
5565	2462	1769
5566	2463	1769
5567	2463	1769
5568	2464	1768
5569	2464	1768
5570	2465	1767
5571	2465	1767
5572	2466	1767
5573	2466	1766
5574	2466	1765
5575	2467	1765
5576	2467	1764
5577	2467	1764
5578	2468	1763
5579	2468	1763
5580	2469	1763
5581	2469	1762
5582	2469	1762
5583	2470	1761
5584	2470	1760
5585	2471	1760
5586	2471	1760
5587	2471	1759
5588	2472	1759
5589	2473	1759
5590	2473	1758
5591	2474	1758
5592	2474	1757
5593	2475	1757
5594	2475	1757
5595	2476	1756
5596	2476	1756
5597	2476	1755
5598	2477	1755
5599	2477	1754
5600	2478	1754
5601	2478	1754
5602	2479	1753
5603	2480	1753
5604	2480	1752
5605	2480	1752
5606	2481	1752
5607	2482	1751
5608	2482	1751
5609	2483	1751
5610	2483	1750
5611	2483	1750
5612	2484	1749
5613	2485	1749
5614	2485	1748
5615	2485	1748
5616	2486	1747
5617	2486	1747
5618	2487	1747
5619	2487	1746
5620	2488	1746
5621	2488	1746
5622	2489	1745
5623	2490	1745
5624	2490	1745
5625	2491	1744
5626	2491	1744
5627	2492	1743
5628	2492	1743
5629	2492	1742
5630	2493	1742
5631	2494	1742
5632	2494	1741
5633	2494	1741
5634	2495	1740
5635	2495	1740
5636	2496	1739
5637	2496	1739
5638	2496	1738
5639	2496	1737
5640	2496	1737
5641	2497	1737
5642	2498	1736
5643	2498	1736
5644	2499	1735
5645	2499	1735
5646	2500	1735
5647	2501	1734
5648	2501	1734
5649	2501	1733
5650	2501	1733
5651	2502	1732
5652	2502	1732
5653	2503	1731
5654	2503	1731
5655	2503	1730
5656	2504	1730
5657	2504	1729
5658	2505	1729
5659	2505	1729
5660	2505	1728
5661	2506	1728
5662	2506	1727
5663	2507	1727
5664	2507	1726
5665	2507	1726
5666	2508	1725
5667	2508	1725
5668	2509	1724
5669	2509	1724
5670	2510	1723
5671	2510	1723
5672	2510	1722
5673	2510	1722
5674	2511	1721
5675	2511	1721
5676	2512	1721
5677	2515	1722
5678	2515	1721
5679	2515	1721
5680	2516	1720
5681	2516	1720
5682	2517	1719
5683	2517	1719
5684	2518	1719
5685	2518	1718
5686	2518	1717
5687	2519	1717
5688	2519	1716
5689	2519	1716
5690	2520	1716
5691	2520	1715
5692	2521	1715
5693	2522	1714
5694	2522	1714
5695	2522	1713
5696	2523	1713
5697	2523	1713
5698	2524	1712
5699	2524	1712
5700	2525	1711
5701	2525	1711
5702	2526	1711
5703	2526	1710
5704	2526	1709
5705	2526	1709
5706	2526	1708
5707	2527	1708
5708	2527	1707
5709	2527	1707
5710	2528	1706
5711	2528	1706
5712	2529	1705
5713	2529	1705
5714	2530	1704
5715	2530	1704
5716	2530	1703
5717	2531	1703
5718	2531	1702
5719	2532	1702
5720	2532	1701
5721	2532	1701
5722	2532	1700
5723	2533	1700
5724	2533	1700
5725	2534	1699
5726	2534	1699
5727	2535	1698
5728	2535	1698
5729	2536	1697
5730	2536	1697
5731	2537	1697
5732	2537	1696
5733	2538	1696
5734	2538	1695
5735	2539	1695
5736	2540	1695
5737	2541	1695
5738	2543	1695
5739	2543	1695
5740	2544	1695
5741	2544	1694
5742	2544	1693
5743	2545	1693
5744	2545	1693
5745	2545	1692
5746	2546	1692
5747	2547	1691
5748	2547	1691
5749	2547	1690
5750	2547	1690
5751	2548	1689
5752	2548	1689
5753	2549	1688
5754	2549	1688
5755	2549	1687
5756	2550	1687
5757	2550	1686
5758	2551	1686
5759	2552	1686
5760	2552	1685
5761	2553	1685
5762	2554	1685
5763	2554	1684
5764	2555	1684
5765	2555	1684
5766	2556	1683
5767	2556	1683
5768	2556	1682
5769	2557	1682
5770	2558	1682
5771	2558	1681
5772	2559	1681
5773	2559	1681
5774	2560	1680
5775	2560	1680
5776	2561	1680
5777	2562	1679
5778	2562	1679
5779	2562	1678
5780	2562	1678
5781	2563	1677
5782	2563	1677
5783	2563	1676
5784	2564	1675
5785	2564	1675
5786	2565	1675
5787	2565	1674
5788	2565	1673
5789	2566	1673
5790	2567	1673
5791	2567	1673
5792	2567	1672
5793	2568	1672
5794	2568	1671
5795	2569	1671
5796	2569	1670
5797	2570	1670
5798	2570	1669
5799	2571	1669
5800	2571	1669
5801	2571	1668
5802	2572	1668
5803	2573	1667
5804	2573	1667
5805	2574	1667
5806	2574	1666
5807	2575	1666
5808	2575	1665
5809	2576	1665
5810	2576	1665
5811	2577	1664
5812	2577	1664
5813	2578	1663
5814	2578	1663
5815	2579	1662
5816	2579	1662
5817	2579	1661
5818	2580	1661
5819	2580	1661
5820	2581	1660
5821	2581	1660
5822	2582	1659
5823	2582	1659
5824	2583	1658
5825	2583	1658
5826	2584	1658
5827	2584	1657
5828	2584	1657
5829	2585	1656
5830	2585	1656
5831	2586	1656
5832	2587	1655
5833	2587	1655
5834	2588	1654
5835	2588	1654
5836	2589	1654
5837	2589	1653
5838	2590	1653
5839	2590	1652
5840	2591	1652
5841	2591	1651
5842	2591	1651
5843	2591	1650
5844	2592	1650
5845	2593	1650
5846	2593	1649
5847	2593	1649
5848	2594	1648
5849	2594	1648
5850	2595	1647
5851	2595	1647
5852	2595	1646
5853	2596	1646
5854	2596	1645
5855	2596	1644
5856	2596	1644
5857	2597	1644
5858	2597	1643
5859	2597	1642
5860	2598	1642
5861	2598	1641
5862	2598	1641
5863	2599	1640
5864	2599	1640
5865	2600	1640
5866	2600	1639
5867	2601	1639
5868	2601	1638
5869	2602	1638
5870	2602	1638
5871	2603	1637
5872	2603	1637
5873	2603	1636
5874	2604	1636
5875	2604	1635
5876	2604	1635
5877	2604	1634
5878	2605	1633
5879	2605	1633
5880	2606	1633
5881	2606	1632
5882	2607	1632
5883	2607	1631
5884	2608	1631
5885	2608	1630
5886	2608	1630
5887	2609	1630
5888	2609	1629
5889	2610	1629
5890	2610	1628
5891	2611	1628
5892	2612	1628
5893	2612	1627
5894	2613	1627
5895	2613	1626
5896	2614	1626
5897	2615	1626
5898	2615	1625
5899	2615	1625
5900	2616	1624
5901	2616	1624
5902	2616	1623
5903	2617	1623
5904	2617	1622
5905	2618	1622
5906	2618	1622
5907	2619	1621
5908	2620	1621
5909	2620	1621
5910	2620	1620
5911	2621	1620
5912	2621	1619
5913	2622	1619
5914	2623	1619
5915	2623	1618
5916	2624	1618
5917	2625	1618
5918	2625	1617
5919	2625	1617
5920	2626	1616
5921	2627	1616
5922	2627	1616
5923	2628	1615
5924	2628	1615
5925	2629	1615
5926	2629	1614
5927	2629	1613
5928	2629	1613
5929	2631	1613
5930	2631	1612
5931	2632	1612
5932	2632	1611
5933	2632	1611
5934	2632	1610
5935	2633	1610
5936	2633	1609
5937	2633	1609
5938	2634	1608
5939	2636	1609
5940	2637	1609
5941	2637	1608
5942	2637	1608
5943	2638	1607
5944	2639	1607
5945	2639	1607
5946	2640	1606
5947	2640	1606
5948	2641	1605
5949	2641	1605
5950	2642	1604
5951	2642	1604
5952	2642	1603
5953	2642	1603
5954	2643	1602
5955	2644	1602
5956	2644	1602
5957	2645	1601
5958	2645	1601
5959	2646	1601
5960	2646	1600
5961	2647	1600
5962	2647	1599
5963	2648	1599
5964	2649	1599
5965	2650	1599
5966	2650	1598
5967	2657	1601
5968	2657	1601
5969	2658	1601
5970	2658	1600
5971	2659	1600
5972	2659	1599
5973	2660	1599
5974	2660	1599
5975	2661	1598
5976	2661	1598
5977	2662	1598
5978	2663	1597
5979	2663	1597
5980	2664	1597
5981	2664	1596
5982	2665	1596
5983	2665	1595
5984	2666	1595
5985	2666	1594
5986	2668	1595
5987	2669	1594
5988	2669	1594
5989	2670	1594
5990	2670	1593
5991	2670	1593
5992	2671	1592
5993	2672	1592
5994	2672	1592
5995	2672	1591
5996	2673	1591
5997	2673	1590
5998	2673	1589
5999	2673	1589
6000	2674	1588
6001	2674	1588
6002	2675	1587
6003	2675	1587
6004	2676	1586
6005	2676	1586
6006	2676	1586
6007	2677	1585
6008	2677	1585
6009	2678	1584
6010	2679	1584
6011	2679	1584
6012	2680	1583
6013	2680	1583
6014	2680	1582
6015	2681	1582
6016	2681	1581
6017	2682	1581
6018	2682	1580
6019	2682	1580
6020	2683	1579
6021	2683	1579
6022	2683	1578
6023	2683	1578
6024	2684	1577
6025	2685	1577
6026	2685	1576
6027	2686	1576
6028	2686	1575
6029	2686	1575
6030	2687	1574
6031	2687	1574
6032	2688	1574
6033	2688	1573
6034	2688	1573
6035	2689	1572
6036	2689	1572
6037	2690	1571
6038	2690	1571
6039	2691	1571
6040	2691	1570
6041	2691	1570
6042	2692	1569
6043	2692	1568
6044	2692	1568
6045	2693	1567
6046	2693	1567
6047	2694	1567
6048	2694	1566
6049	2694	1566
6050	2695	1565
6051	2695	1565
6052	2696	1564
6053	2696	1564
6054	2696	1563
6055	2697	1563
6056	2697	1562
6057	2698	1562
6058	2698	1562
6059	2698	1561
6060	2700	1561
6061	2701	1561
6062	2701	1561
6063	2702	1560
6064	2702	1560
6065	2703	1559
6066	2703	1559
6067	2703	1558
6068	2704	1558
6069	2704	1557
6070	2705	1557
6071	2705	1557
6072	2706	1556
6073	2707	1556
6074	2707	1555
6075	2708	1555
6076	2708	1555
6077	2709	1554
6078	2709	1554
6079	2710	1553
6080	2710	1553
6081	2710	1552
6082	2711	1552
6083	2711	1552
6084	2712	1551
6085	2713	1551
6086	2713	1550
6087	2713	1550
6088	2714	1549
6089	2714	1549
6090	2715	1549
6091	2716	1548
6092	2716	1548
6093	2717	1548
6094	2717	1547
6095	2717	1546
6096	2717	1546
6097	2718	1545
6098	2718	1545
6099	2718	1544
6100	2718	1544
6101	2719	1543
6102	2720	1543
6103	2720	1543
6104	2721	1542
6105	2721	1542
6106	2722	1541
6107	2722	1541
6108	2722	1540
6109	2722	1540
6110	2723	1539
6111	2724	1539
6112	2724	1539
6113	2725	1538
6114	2725	1538
6115	2726	1537
6116	2726	1537
6117	2726	1536
6118	2727	1536
6119	2727	1536
6120	2728	1535
6121	2729	1535
6122	2729	1534
6123	2730	1534
6124	2730	1534
6125	2735	1536
6126	2735	1535
6127	2736	1535
6128	2736	1534
6129	2737	1534
6130	2737	1533
6131	2738	1533
6132	2738	1533
6133	2739	1532
6134	2739	1531
6135	2739	1531
6136	2740	1530
6137	2740	1530
6138	2740	1529
6139	2741	1529
6140	2741	1529
6141	2742	1528
6142	2742	1528
6143	2742	1527
6144	2743	1527
6145	2743	1526
6146	2744	1526
6147	2744	1525
6148	2745	1525
6149	2746	1525
6150	2746	1525
6151	2747	1524
6152	2747	1524
6153	2748	1523
6154	2748	1523
6155	2748	1522
6156	2748	1522
6157	2749	1521
6158	2749	1520
6159	2749	1520
6160	2749	1519
6161	2750	1519
6162	2750	1518
6163	2751	1518
6164	2751	1517
6165	2752	1517
6166	2752	1517
6167	2753	1516
6168	2753	1516
6169	2754	1515
6170	2754	1515
6171	2754	1514
6172	2755	1514
6173	2755	1513
6174	2755	1513
6175	2756	1512
6176	2756	1512
6177	2757	1512
6178	2757	1511
6179	2758	1511
6180	2759	1511
6181	2759	1510
6182	2760	1510
6183	2760	1509
6184	2761	1509
6185	2761	1508
6186	2763	1509
6187	2763	1508
6188	2763	1508
6189	2764	1507
6190	2764	1507
6191	2765	1506
6192	2765	1506
6193	2765	1505
6194	2765	1505
6195	2766	1504
6196	2766	1503
6197	2766	1503
6198	2766	1502
6199	2767	1502
6200	2767	1501
6201	2767	1501
6202	2768	1500
6203	2768	1500
6204	2768	1499
6205	2769	1499
6206	2769	1498
6207	2769	1498
6208	2770	1497
6209	2770	1497
6210	2770	1496
6211	2771	1496
6212	2771	1495
6213	2772	1495
6214	2772	1494
6215	2773	1494
6216	2773	1494
6217	2774	1493
6218	2774	1493
6219	2775	1492
6220	2775	1492
6221	2776	1492
6222	2776	1491
6223	2777	1491
6224	2777	1490
6225	2777	1490
6226	2778	1490
6227	2779	1489
6228	2780	1489
6229	2780	1488
6230	2781	1488
6231	2781	1488
6232	2781	1487
6233	2782	1487
6234	2783	1486
6235	2783	1486
6236	2783	1485
6237	2783	1485
6238	2784	1484
6239	2784	1484
6240	2786	1484
6241	2786	1484
6242	2786	1483
6243	2787	1482
6244	2787	1482
6245	2788	1482
6246	2788	1481
6247	2789	1481
6248	2790	1481
6249	2790	1480
6250	2790	1480
6251	2791	1479
6252	2792	1479
6253	2792	1479
6254	2793	1478
6255	2793	1478
6256	2793	1477
6257	2794	1476
6258	2794	1476
6259	2794	1475
6260	2794	1475
6261	2795	1474
6262	2795	1474
6263	2795	1473
6264	2795	1473
6265	2797	1473
6266	2797	1472
6267	2798	1472
6268	2798	1471
6269	2799	1471
6270	2799	1471
6271	2800	1470
6272	2800	1470
6273	2802	1470
6274	2802	1469
6275	2803	1469
6276	2803	1469
6277	2804	1468
6278	2804	1468
6279	2805	1467
6280	2805	1467
6281	2806	1467
6282	2806	1466
6283	2807	1466
6284	2807	1465
6285	2808	1465
6286	2808	1464
6287	2808	1464
6288	2809	1463
6289	2810	1463
6290	2810	1463
6291	2811	1462
6292	2811	1462
6293	2812	1462
6294	2812	1461
6295	2813	1461
6296	2814	1461
6297	2815	1460
6298	2815	1460
6299	2816	1460
6300	2816	1459
6301	2817	1459
6302	2817	1458
6303	2817	1458
6304	2818	1457
6305	2819	1457
6306	2819	1456
6307	2819	1456
6308	2820	1456
6309	2821	1455
6310	2821	1455
6311	2822	1455
6312	2823	1454
6313	2823	1454
6314	2823	1453
6315	2824	1453
6316	2824	1452
6317	2826	1452
6318	2826	1452
6319	2827	1451
6320	2827	1451
6321	2828	1451
6322	2828	1450
6323	2828	1450
6324	2829	1449
6325	2829	1449
6326	2830	1448
6327	2830	1448
6328	2831	1448
6329	2831	1447
6330	2833	1447
6331	2833	1447
6332	2833	1446
6333	2834	1446
6334	2834	1445
6335	2835	1445
6336	2835	1444
6337	2835	1444
6338	2835	1443
6339	2836	1443
6340	2836	1442
6341	2836	1442
6342	2837	1441
6343	2837	1441
6344	2838	1440
6345	2838	1440
6346	2838	1439
6347	2839	1439
6348	2840	1439
6349	2840	1438
6350	2841	1438
6351	2842	1438
6352	2843	1437
6353	2844	1437
6354	2845	1437
6355	2845	1436
6356	2845	1436
6357	2845	1435
6358	2846	1435
6359	2846	1434
6360	2846	1434
6361	2847	1433
6362	2847	1433
6363	2847	1432
6364	2848	1432
6365	2848	1431
6366	2848	1431
6367	2849	1430
6368	2849	1430
6369	2850	1430
6370	2850	1429
6371	2851	1429
6372	2851	1428
6373	2851	1428
6374	2852	1427
6375	2852	1427
6376	2853	1426
6377	2853	1426
6378	2854	1425
6379	2854	1425
6380	2855	1425
6381	2855	1424
6382	2856	1424
6383	2856	1423
6384	2856	1423
6385	2857	1422
6386	2857	1422
6387	2858	1422
6388	2859	1421
6389	2860	1421
6390	2860	1421
6391	2860	1420
6392	2861	1420
6393	2862	1419
6394	2862	1419
6395	2863	1418
6396	2863	1418
6397	2864	1418
6398	2865	1418
6399	2865	1417
6400	2865	1417
6401	2866	1416
6402	2866	1416
6403	2866	1415
6404	2867	1415
6405	2867	1414
6406	2867	1414
6407	2868	1413
6408	2868	1413
6409	2869	1412
6410	2869	1412
6411	2869	1411
6412	2870	1411
6413	2870	1410
6414	2871	1410
6415	2871	1410
6416	2872	1409
6417	2872	1409
6418	2873	1408
6419	2874	1408
6420	2874	1407
6421	2875	1407
6422	2876	1407
6423	2877	1407
6424	2877	1406
6425	2877	1406
6426	2878	1405
6427	2878	1405
6428	2879	1404
6429	2879	1404
6430	2879	1403
6431	2880	1403
6432	2880	1403
6433	2881	1402
6434	2881	1401
6435	2881	1401
6436	2882	1400
6437	2882	1400
6438	2883	1400
6439	2883	1399
6440	2883	1399
6441	2884	1398
6442	2885	1398
6443	2885	1397
6444	2885	1397
6445	2885	1396
6446	2886	1396
6447	2886	1395
6448	2886	1395
6449	2887	1394
6450	2888	1394
6451	2888	1394
6452	2888	1393
6453	2888	1392
6454	2889	1392
6455	2890	1392
6456	2890	1391
6457	2890	1391
6458	2890	1390
6459	2891	1390
6460	2892	1389
6461	2892	1389
6462	2893	1389
6463	2893	1388
6464	2893	1388
6465	2894	1387
6466	2895	1387
6467	2895	1387
6468	2896	1386
6469	2896	1386
6470	2897	1385
6471	2897	1385
6472	2897	1384
6473	2898	1384
6474	2898	1383
6475	2899	1383
6476	2899	1382
6477	2900	1382
6478	2900	1381
6479	2900	1381
6480	2901	1380
6481	2901	1380
6482	2901	1379
6483	2902	1379
6484	2902	1379
6485	2903	1378
6486	2904	1378
6487	2904	1378
6488	2905	1377
6489	2905	1377
6490	2905	1376
6491	2906	1376
6492	2906	1375
6493	2906	1374
6494	2906	1374
6495	2907	1373
6496	2907	1373
6497	2908	1373
6498	2909	1372
6499	2909	1372
6500	2910	1372
6501	2911	1371
6502	2911	1371
6503	2912	1370
6504	2912	1370
6505	2913	1370
6506	2913	1369
6507	2914	1369
6508	2914	1368
6509	2915	1368
6510	2916	1368
6511	2916	1367
6512	2916	1367
6513	2917	1366
6514	2917	1366
6515	2918	1366
6516	2918	1365
6517	2919	1365
6518	2919	1364
6519	2920	1364
6520	2920	1363
6521	2921	1363
6522	2922	1363
6523	2922	1362
6524	2923	1362
6525	2924	1362
6526	2925	1361
6527	2925	1361
6528	2925	1361
6529	2926	1360
6530	2926	1360
6531	2927	1359
6532	2928	1359
6533	2928	1359
6534	2929	1358
6535	2930	1358
6536	2930	1357
6537	2930	1357
6538	2931	1356
6539	2931	1356
6540	2932	1356
6541	2932	1355
6542	2933	1355
6543	2933	1354
6544	2934	1354
6545	2934	1353
6546	2934	1353
6547	2935	1352
6548	2935	1352
6549	2935	1351
6550	2935	1351
6551	2936	1350
6552	2937	1350
6553	2937	1350
6554	2938	1349
6555	2938	1349
6556	2939	1349
6557	2940	1348
6558	2940	1348
6559	2941	1347
6560	2941	1347
6561	2941	1346
6562	2942	1346
6563	2942	1345
6564	2942	1345
6565	2943	1344
6566	2943	1344
6567	2943	1343
6568	2944	1343
6569	2944	1342
6570	2945	1342
6571	2945	1341
6572	2945	1341
6573	2946	1341
6574	2947	1340
6575	2947	1340
6576	2947	1339
6577	2948	1339
6578	2948	1338
6579	2949	1338
6580	2949	1337
6581	2949	1337
6582	2950	1336
6583	2950	1336
6584	2950	1335
6585	2950	1335
6586	2951	1334
6587	2952	1334
6588	2952	1334
6589	2953	1333
6590	2953	1333
