x y z dx dy dz magnitude
3.85028 23.8596 19.9314 -1.02026 -3.86114 2.61423 4.77321
-2.06913 2.687 7.9123 5.06154 -4.75529 -0.643016 6.97463
4.01399 8.43985 6.35422 2.94798 -1.03835 3.5965 4.76483
16.7027 -13.7432 6.87241 -6.09455 42.34 39.894 58.4924
25.4366 19.4247 3.38075 4.42908 0.281474 -2.79044 5.24238
19.0866 15.6857 30.6444 -6.28965 2.91992 -8.63589 11.0754
-2.30634 5.20407 10.8211 15.1572 25.4425 -3.3978 29.8095
7.21642 -3.4471 24.4996 23.2214 35.2753 2.84948 42.3285
-0.742042 -8.67347 -5.0552 4.33958 9.71612 10.9845 15.2936
-4.26909 26.4632 20.7014 20.0581 -4.39258 8.16457 22.0971
8.04758 28.0384 7.8548 9.8205 -3.03172 22.341 24.5918
4.2717 23.834 5.92682 -2.81895 6.23887 -11.6418 13.5056
3.74816 13.5073 -6.10014 -5.40929 -5.32361 24.5593 25.7053
22.0234 5.73245 23.982 -13.9368 -9.87087 -25.0177 30.2911
0.467044 22.3216 5.84475 -4.79784 7.31241 -38.6411 39.6185
18.8685 22.8692 1.37518 -9.7063 22.1715 -2.42196 24.3239
6.80272 17.0363 22.2132 -9.42882 -6.65199 -41.6771 43.245
21.9616 19.7308 9.10456 -2.44581 -9.44165 6.23007 11.5733
20.8297 16.3703 6.32485 -0.944619 -0.374066 1.598 1.89363
18.6945 23.8272 19.2318 2.48531 -7.88005 0.244082 8.26629
24.1206 19.7301 6.76308 -3.73344 -8.00661 9.94809 13.3045
24.7129 17.1788 22.4361 10.052 -22.1592 4.74169 24.7902
10.3284 6.77298 21.4816 -11.9554 2.40785 -13.8332 18.4414
2.29275 23.5591 8.78761 0.21231 -0.169604 8.42092 8.42531
-7.00406 11.0613 16.5927 25.503 1.41861 -7.40706 26.5947
16.5834 10.9362 17.0185 -17.1513 6.22838 -9.626 20.6306
17.2207 12.9381 6.11929 -12.5604 14.9455 10.8321 22.3263
-6.35668 15.577 6.58305 13.5802 5.45157 15.8272 21.5555
4.17433 18.9226 10.8776 1.48921 -3.34124 -2.46173 4.40927
-5.66525 -30.1216 -1.31064 16.2055 49.3125 6.52585 52.3157
7.35216 22.0429 4.95766 -1.60551 1.41597 1.60392 2.67492
9.20474 20.1461 -0.129153 9.23649 -11.7034 1.72413 15.0085
-0.00288779 17.4679 -7.207 4.25802 -17.8624 12.9578 22.4744
4.78318 6.34952 9.24309 12.8329 -1.21561 3.48932 13.3542
5.05123 -0.513363 8.00455 -2.64151 6.63566 7.54711 10.3908
29.7332 -1.87622 33.2 -21.3075 3.36337 -10.6494 24.0569
13.9615 9.02705 17.8976 0.846885 20.7681 -10.8914 23.466
23.2939 15.6476 22.3222 -1.36318 -4.61132 0.996725 4.91081
19.3528 -3.46235 -2.01535 5.19446 8.81385 7.17739 12.4972
16.326 22.6708 -3.01667 -0.39509 -0.253407 5.85089 5.86969
20.2259 29.2166 29.4225 8.42511 -18.8103 -7.45747 21.9186
22.1806 19.3806 4.80338 -13.2333 -5.25979 0.633494 14.2543
0.63629 17.6224 18.5453 0.737816 -22.5635 -9.13151 24.3524
10.4676 30.5967 -2.42069 6.99322 -9.65451 15.5508 19.5944
4.67058 29.7115 15.0778 0.805892 -5.28009 1.18523 5.47116
23.9502 3.7891 20.0195 -4.50063 0.28838 1.5503 4.76889
2.8012 31.3718 32.6459 14.9327 -9.90906 -19.1094 26.1982
23.838 7.34787 18.3472 -39.5469 -23.0798 -9.43566 46.7511
19.7271 10.6962 3.74937 -5.41508 -2.50228 1.48019 6.14618
1.24324 3.52161 5.99133 5.57801 -5.74066 -3.25697 8.6416
19.5165 3.89424 13.4139 -12.4436 -3.00523 3.3024 13.2205
9.56228 16.6718 15.5908 21.3812 -3.4206 -7.17581 22.8111
4.01813 23.8436 10.2156 -5.21537 -2.39174 -1.8641 6.03286
-10.0556 28.8486 30.3235 16.8385 -10.9492 -13.145 24.0043
6.70086 16.4753 14.475 12.3829 -20.1961 -0.537539 23.6962
6.47545 22.9728 24.6274 -1.36169 2.47787 -3.02018 4.13709
15.8393 19.1742 5.01206 6.23031 0.571202 -0.704653 6.296
16.8372 20.5608 14.5537 -47.4522 6.96291 -31.9207 57.6119
14.5517 6.94427 9.86069 2.25857 -2.81693 9.64095 10.2949
30.3299 21.2018 13.9913 -18.3194 -13.0938 2.98576 22.7148
30.3447 14.8416 7.64605 -22.5891 -2.40575 9.37814 24.5765
16.4097 -10.9644 8.92127 -7.36204 14.2007 19.7201 25.3918
2.19371 20.8491 10.6264 -6.09614 -1.73539 2.0593 6.66447
70.4706 18.4438 1.52415 -61.6153 -10.8919 -1.90143 62.5995
25.6946 -4.11965 7.94558 -3.63927 8.23194 6.55332 11.1335
11.4271 6.47961 22.9933 -6.40258 11.2634 3.00965 13.301
-4.87547 12.57 8.49608 15.1936 -19.0183 9.41861 26.1008
1.36509 7.66644 9.1933 0.926735 14.7652 23.124 27.4516
25.3331 -3.64291 -5.87937 -7.38771 12.2315 13.262 19.4954
9.85206 -2.12668 22.1939 0.976632 4.56988 -0.601545 4.71163
9.83902 6.30977 25.2681 9.05731 4.60532 5.23861 11.4318
9.40112 18.0744 14.537 9.23473 -1.06967 -0.671781 9.32072
-1.05745 4.57464 -5.3031 7.23839 14.2435 28.3772 32.5659
22.3806 2.10311 20.5907 1.51318 3.8682 1.64365 4.46702
10.1422 6.52743 31.5173 1.23178 10.2837 -11.0887 15.1733
17.1979 5.51981 20.606 3.51518 -1.07837 -2.47957 4.43482
3.98895 14.757 18.6879 -6.1481 -8.09546 -9.06449 13.6199
-16.7294 15.2758 16.939 33.8421 0.741426 -6.46536 34.4621
-18.442 11.9186 -4.60239 36.341 0.139169 21.7038 42.329
21.2016 13.7168 17.6564 6.1255 3.29144 -10.1626 12.314
19.1806 7.34429 9.86306 9.77766 -13.618 -26.9934 31.7757
2.78987 11.0676 5.76085 4.05032 11.9132 15.6824 20.1064
-10.0908 30.8242 2.11247 14.5212 -22.1131 -1.4179 26.4927
6.57767 13.9141 16.6212 1.59062 -1.66132 -7.39612 7.7455
25.4033 4.97541 4.88709 -5.41219 -1.31391 -0.705622 5.61391
19.8164 -2.27799 3.17334 -0.125546 6.10869 -2.95078 6.7852
-0.294015 19.0143 8.89198 5.16708 -5.58535 8.81696 11.6462
9.69303 19.5515 24.3762 4.86126 -2.66933 -3.7651 6.70322
16.827 6.86085 -0.508783 -7.65018 32.9409 32.9467 47.2135
4.57666 18.8485 21.5247 -0.215768 0.878492 -4.20071 4.29701
18.5811 17.3786 -7.55669 -1.34282 -4.46031 13.6232 14.3975
30.6613 39.8223 18.6006 -6.31788 -16.9674 -12.2016 21.8332
21.256 19.1846 10.5108 1.53187 -3.93267 -3.65816 5.58521
31.34 14.1821 18.1323 -22.7055 -2.30979 -8.90698 24.4992
10.2416 15.9363 20.1664 6.70555 -16.3521 12.023 21.3754
9.35386 7.20384 12.8581 15.6765 37.573 4.9508 41.0121
-0.327423 6.76991 16.9492 6.49305 -7.06257 -7.5523 12.2097
8.53068 -1.91643 3.36113 9.75952 14.637 -7.81672 19.2508
6.17905 4.95009 9.37736 10.8225 0.219099 10.8869 15.3525
15.3908 42.3544 33.0635 -6.22745 -16.5353 -12.1552 21.4464
18.3471 33.1201 10.0254 -9.85273 -12.1483 1.1995 15.6874
29.2884 19.7659 15.4295 -4.88894 1.67646 -5.28144 7.38958
9.53183 19.6857 12.7518 28.3469 -14.5647 5.72377 32.3796
-2.94287 -1.99175 8.35259 8.78975 15.587 8.88939 19.9809
26.6425 58.5733 17.0433 -4.76848 -37.7967 -4.02117 38.3079
17.3796 10.0755 -6.42033 -4.0216 7.43533 51.5126 52.2015
20.6076 11.2819 17.0077 25.2942 -8.71416 -1.15529 26.7781
-5.28203 -4.75824 1.67311 8.77573 7.01703 7.78179 13.6678
22.0303 13.9831 21.8936 6.56883 -7.38479 -11.7476 15.3523
23.2296 24.2182 8.79063 6.09501 5.82122 1.26338 8.52244
33.1261 23.6267 19.9958 -9.99526 -18.0215 -8.72416 22.3783
16.376 20.0891 28.4436 -1.15434 -11.8233 -18.089 21.641
19.2879 9.64947 1.81282 -14.5791 42.3517 -6.71565 45.2915
15.6251 3.47064 19.5675 -7.20747 -10.1908 -3.42981 12.9446
3.62904 11.3726 7.24164 -4.58337 5.74492 14.1782 15.9697
19.4575 19.0687 24.0154 0.507327 1.4337 -7.76726 7.91475
11.0797 18.6438 21.846 -3.5352 -9.3294 2.85349 10.3768
11.1991 -4.15799 29.7675 6.84063 8.69673 -16.3478 19.7403
-0.153158 30.2533 33.08 27.7382 -7.88869 -25.0511 38.1994
11.6308 6.85249 9.85885 15.1389 10.5942 9.02295 20.563
3.58267 -0.649365 7.27853 -3.76168 4.52631 -0.469332 5.90407
-5.54094 41.9583 2.30602 19.557 -33.3354 3.06401 38.77
8.87609 18.9993 26.0966 21.5517 12.8428 -0.731883 25.0988
0.748901 22.8808 19.8539 1.70361 6.97616 12.9051 14.7685
17.0594 27.0974 -5.37105 -4.74153 -4.7122 10.5489 12.4886
6.35236 23.0601 8.31017 15.7447 -18.0522 -15.7074 28.6444
9.64672 19.3456 12.5627 23.1283 9.0054 17.2636 30.2332
25.0761 5.64135 9.66306 6.50508 -6.74755 7.38694 11.9337
19.2977 10.9005 10.6278 10.5722 0.479181 9.99077 14.5539
8.85936 13.2017 6.26326 8.13863 -8.38216 -4.99075 12.7045
-6.58335 20.4439 2.84089 16.0875 -12.109 30.3525 36.424
41.9053 8.50927 10.7348 -21.68 7.77421 -0.427605 23.0357
7.18446 2.4517 9.07648 11.6452 -1.42533 7.93812 14.1653
15.2474 -3.15811 20.2354 -12.9979 6.75295 -10.6742 18.1242
19.2909 3.44984 11.888 -3.81842 -9.71709 -4.62835 11.4203
3.33564 10.7365 6.80018 3.74481 5.9012 5.61726 8.96668
-3.72728 -0.430351 7.25186 22.7307 15.04 -3.62501 27.4959
6.4363 27.9755 42.8385 9.03362 -32.199 -45.849 56.7496
29.8501 -0.739216 19.1404 -7.95181 1.62712 -1.72141 8.29711
24.4319 -18.6841 9.01109 1.55342 23.6532 8.72369 25.2585
-7.48085 5.1833 -4.25837 11.3727 1.26931 4.46773 12.2846
24.2264 16.8907 19.2073 -3.63502 -7.41361 -7.34043 11.0479
36.2805 7.27749 7.05864 -16.0333 3.18815 1.55788 16.4213
-5.18688 0.389013 30.7493 8.77932 1.37279 -12.429 15.2788
10.7895 -6.5 9.63829 5.9019 8.45838 10.8834 14.9942
45.1572 14.8046 3.83588 -39.455 -3.99723 -6.21721 40.1414
3.55333 11.0476 -3.75485 -7.15862 5.64654 23.1576 24.8878
-19.0387 11.2108 -3.75027 27.3363 -5.06265 26.0504 38.0989
18.4562 14.7784 21.3036 -18.8918 17.9857 8.71311 27.501
13.1951 6.07518 -4.19492 -17.8917 10.8613 32.0878 38.3107
6.19596 15.9462 8.4352 -13.2908 0.900587 -0.643191 13.3368
23.2863 28.8127 17.195 -3.07694 -4.68909 -6.65093 8.7
16.4242 10.3936 32.492 3.06603 5.732 -8.65556 10.8247
4.20944 25.0006 5.37878 -7.74415 -6.22581 -6.88859 12.0907
16.3612 32.9477 8.64095 -10.6444 -43.8602 10.454 46.3282
8.93755 20.5831 5.09247 -12.6412 -5.11584 14.3964 19.8299
14.3704 9.77814 7.26379 2.66403 4.3346 -1.59328 5.33145
22.0485 18.1162 0.545435 7.08525 0.780261 1.5718 7.29932
26.7321 7.17595 20.4342 -5.16918 11.4706 6.07414 13.9711
19.6951 4.45144 4.22489 38.734 -8.66106 -4.65565 39.9626
8.22104 -0.451077 44.0612 8.42872 1.35053 -37.1243 38.0931
12.4558 5.22295 17.7156 -27.8587 -22.6 -7.71516 36.6932
13.0072 21.945 8.08304 -6.39722 1.47315 10.7018 12.5548
4.8856 10.0385 28.2852 -7.4411 18.7424 -8.56154 21.9077
12.1473 16.5653 19.1794 7.84904 -26.5652 -14.0736 31.0706
23.7547 4.67609 10.9388 6.0691 1.00799 3.58496 7.12053
15.1403 3.77532 19.015 11.8125 -10.2229 -9.34876 18.2055
21.3816 -2.01411 10.358 -0.358261 3.10887 -0.975417 3.27794
5.01268 21.2632 13.3441 -8.49526 5.87165 -7.00475 12.4785
22.3387 19.8367 13.0794 11.5479 -16.5701 7.07209 21.3994
15.2817 10.1829 33.2763 -7.63293 4.27855 -10.8893 13.9694
8.68114 -28.3758 29.6107 6.5857 31.5115 -9.5008 33.565
-6.51205 -8.82654 -10.1247 14.3988 17.2891 18.5422 29.1557
3.09881 5.01638 6.75665 -1.18572 -10.5141 -10.9479 15.2253
5.35658 11.4332 7.77521 -9.72302 4.01468 21.4279 23.8707
42.0358 -2.90517 30.3901 -19.4211 4.23831 -12.0529 23.2468
13.0385 4.46045 5.59465 0.50881 1.85048 -9.26905 9.46564
9.0924 19.2582 23.836 8.30563 -38.3723 5.00487 39.5786
21.5443 4.61143 26.02 10.4106 -8.46722 -0.852554 13.4463
43.1699 -6.16251 -13.7778 -35.256 7.45298 22.2566 42.3543
15.4163 16.9538 20.2559 -1.3874 -8.02744 0.627085 8.17055
43.4178 25.2739 31.1971 -33.941 -4.80535 -16.1658 37.9001
11.6344 -18.5389 -4.25973 2.78006 37.8054 7.72462 38.6865
8.64362 27.6633 -3.94384 9.84424 -45.253 31.4701 55.9921
7.0819 3.91778 26.1555 13.8105 -19.1798 -2.46224 23.7625
10.0455 9.386 20.0705 9.80612 -12.9982 19.8964 25.7095
7.51325 3.50771 5.98085 -8.98967 14.9335 11.7931 21.0452
15.2477 -7.12965 9.91148 -4.57472 12.7223 18.6827 23.0614
10.0785 3.95467 28.8789 8.61989 -1.76766 -21.408 23.1459
2.45262 29.584 9.20238 -1.13691 -6.77803 -3.24437 7.60001
29.7719 -1.85896 8.25321 -7.70152 6.09213 3.80229 10.5302
21.6259 10.787 7.52832 -10.2992 -29.1704 8.97687 32.2113
1.72037 22.8747 -6.17152 2.40458 3.50414 13.1577 13.827
17.7775 8.78992 33.2413 2.97727 6.1276 -10.4911 12.509
7.96811 22.3028 27.197 8.70894 -8.36655 -7.16111 14.0402
4.56248 23.9091 5.71593 0.585624 -6.4756 -0.0132095 6.50204
16.7964 -1.79831 30.4248 -1.87937 6.27644 -22.591 23.5219
16.6288 12.2631 7.25846 -6.78121 2.0298 -0.398368 7.08968
-2.06281 9.00763 7.584 6.21114 9.73166 7.59964 13.8216
32.1162 17.4882 15.5721 -24.289 -5.11431 -6.29107 25.6064
4.86098 16.5726 1.88053 4.32251 -8.89985 -3.26933 10.4202
11.4202 9.6607 8.48948 8.17614 7.50061 -4.27079 11.889
23.319 11.1315 20.4573 3.85041 6.96558 -38.437 39.2523
-5.35374 11.2547 8.4217 23.0944 -1.32795 6.7713 24.1033
19.056 12.0969 3.62122 -2.47759 -2.82413 -9.89769 10.5867
-2.18394 -4.76525 10.5639 4.0615 9.28965 6.01036 11.7863
5.15278 2.91621 11.2139 -0.132902 -5.14535 4.44229 6.79898
24.8705 22.7539 32.2283 -2.83426 1.73379 -11.31 11.7879
14.7095 20.7708 -3.558 -7.12224 -6.43161 7.44972 12.1487
-3.75713 14.1626 20.9593 33.6897 -2.7854 11.0012 35.5497
42.8306 19.3408 2.74633 -22.0013 -10.2084 -3.16141 24.4594
12.3742 18.9167 -3.85529 3.96202 -9.46127 19.9449 22.4279
23.7077 -4.26646 -6.13627 -14.0499 10.3989 18.3797 25.3643
-3.895 20.2868 13.3862 11.5504 -16.7556 -7.31928 21.6272
9.71181 20.2492 11.8203 11.1611 -11.4287 1.79725 16.0753
25.9651 22.4348 6.06754 -3.50382 1.86522 -11.85 12.4971
33.2145 15.9278 10.9788 -11.3336 -5.9524 17.4475 21.6401
4.62632 3.20796 6.65499 -10.5195 -3.61079 -23.5904 26.0807
15.4084 9.14713 9.86112 0.25187 19.5326 10.7268 22.2857
6.27095 2.53984 23.2289 -1.63098 -7.458 2.51745 8.03863
21.67 19.6654 23.4632 -1.32517 4.07553 -1.49817 4.53988
8.07837 25.5944 17.7989 10.7663 -3.04924 -6.24362 12.8138
10.5026 19.427 30.5655 -18.0452 -12.5997 -54.3026 58.5931
12.5322 9.68191 -19.6409 5.11605 2.33428 36.8589 37.2854
4.89399 -0.062977 4.49605 -6.21275 4.78525 -9.75026 12.5126
21.4835 1.99648 16.1706 0.922627 -4.63454 -5.90408 7.5623
-2.75933 28.4931 7.3646 5.91274 -21.4632 9.34232 24.1435
19.9246 3.83068 26.6145 12.7112 -14.6397 -17.2163 25.9287
16.8906 24.2972 -19.1417 -8.8203 1.76567 36.726 37.8115
10.6104 18.7928 6.26985 -6.15443 3.3103 0.403729 6.99987
21.2054 7.88736 11.8442 6.18349 8.96216 7.14902 13.0255
6.39058 21.6948 17.2942 0.914421 -0.990006 5.29573 5.46452
10.864 15.6686 7.02992 5.11519 -0.455563 1.08639 5.24909
-4.94541 16.9366 1.3447 22.7881 -4.21796 3.44175 23.4293
-1.22788 -3.75896 5.69182 2.65554 20.6235 15.2932 25.812
19.8327 -2.72139 -4.00198 8.4138 7.54946 9.34892 14.6693
21.5269 21.0624 24.6707 1.72368 7.2073 -6.04946 9.5662
21.9812 2.17119 20.7802 -9.36957 17.9549 9.11066 22.2075
8.21998 8.01914 1.09143 -1.26446 0.625315 7.57661 7.70681
30.1679 27.0979 18.603 -8.19743 -3.10083 -8.10617 11.9383
16.5091 14.507 19.9038 -6.67381 5.39186 -5.37037 10.1219
17.2117 12.2847 -5.55863 -10.5897 9.6398 14.7564 20.5626
19.3803 12.957 17.0235 -29.8267 7.01459 -9.23368 32.0015
19.471 23.2305 10.6708 -12.1468 4.76229 32.4896 35.0114
18.4819 25.3437 17.7864 -37.0961 5.24834 -3.7156 37.6494
32.835 -4.10708 22.1122 -13.3741 8.04763 -0.582128 15.6195
16.7931 28.2018 3.98132 -9.35913 -16.2529 -7.6965 20.2728
22.6691 7.76838 24.8176 31.2638 24.9469 -1.83349 40.0392
3.30635 24.9271 19.6946 -6.75072 -5.09212 7.42898 11.2557
7.43282 16.3782 6.9252 -4.85032 2.95846 0.737152 5.729
-14.2331 30.174 31.5561 19.6568 -8.20162 -7.126 22.4597
17.6208 21.4224 5.64063 5.66141 -2.07455 0.518056 6.05175
6.29417 9.42126 10.8333 -7.34054 9.56582 -1.34474 12.1325
21.6937 18.4401 14.3791 7.33494 -20.799 20.7652 30.2918
27.1998 -3.67573 45.0579 -4.84033 8.00846 -25.2014 26.8826
10.4318 10.1696 9.33872 2.9562 -1.16349 9.49198 10.0095
19.9378 20.3171 36.5516 -6.97934 -11.3061 -16.2465 20.9878
17.4493 7.6986 -0.0534662 -14.4097 12.1808 7.48832 20.2999
14.8047 5.97377 22.9569 2.69966 7.31583 8.63177 11.6326
23.774 21.8539 5.89698 -2.77194 2.97159 -1.57213 4.35725
6.57763 20.5237 10.2793 22.0622 10.3113 0.222945 24.3539
15.1712 4.18279 29.7363 -0.405474 -9.01291 -48.1746 49.0121
19.4167 28.9203 9.98579 -10.4755 -4.04676 -2.18735 11.4411
28.3131 23.4216 34.2135 -8.44667 -1.46834 -11.1988 14.1037
-4.17288 18.734 12.4592 10.8162 -8.97335 -0.104074 14.0542
6.34903 16.322 5.68054 -0.0919498 5.65078 2.88673 6.3461
22.9174 19.5655 21.567 4.3109 37.8468 9.89414 39.3556
23.5885 19.5792 18.6019 -2.35794 -7.01527 -9.95972 12.4085
17.5983 31.9971 15.4951 -8.289 -40.3741 -8.68233 42.1208
18.2933 9.2749 19.2231 2.42108 -0.272475 1.66557 2.95127
8.9037 1.31876 18.5267 7.83347 4.66118 -6.39237 11.1334
9.26282 7.31546 24.1714 5.44645 9.80756 -6.83554 13.1368
3.18549 20.0173 7.57419 6.94152 -0.882999 -0.753581 7.03792
-2.5699 17.7061 -2.31856 7.73797 4.3318 9.8544 13.2571
19.673 0.819238 9.74179 23.4057 -2.66896 10.9077 25.9601
19.6986 25.2425 29.6731 -7.4352 -4.39612 -7.02011 11.1306
20.5868 20.4772 16.7537 -6.26064 0.786098 1.54715 6.49671
6.62134 21.9525 17.2254 1.54613 -5.94999 2.72414 6.72412
6.90736 15.274 16.3054 -5.02819 -6.64671 -8.49884 11.9034
9.78976 27.3042 33.0138 6.86547 -25.4203 -26.1039 37.0775
36.6326 -8.40757 6.62605 -15.5573 13.4093 -5.1135 21.1657
19.7525 18.084 2.89284 -0.797824 -0.225396 5.60035 5.66139
5.8274 -11.074 19.0655 11.374 27.7615 -7.8319 31.0065
-7.11105 4.94793 4.08918 12.3374 -0.597062 -3.87699 12.946
11.8854 5.28293 8.6533 -2.25248 -7.78744 10.8996 13.5838
12.4651 -4.53198 21.9903 6.12753 19.2836 -12.4847 23.7754
23.2591 19.8611 7.838 -3.04352 -3.69256 1.8826 5.1422
26.7784 21.053 18.4697 -5.96073 7.33093 -9.07362 13.0998
4.9456 29.3462 11.2214 1.5751 -4.36738 5.25556 7.01255
16.6164 33.1284 15.1872 -12.6939 -25.6877 -2.73505 28.7832
18.3888 3.95951 28.1212 -11.2186 -3.48847 -18.8158 22.1825
17.6412 19.6301 2.81554 -9.81177 -4.56976 1.96508 11.0007
19.293 0.225045 9.11176 -25.3437 -0.0648913 8.02958 26.5854
19.9492 -2.17005 16.7 -13.9763 10.1384 -12.7346 21.4545
13.9178 19.2763 29.9477 -0.469264 -0.930657 -7.98637 8.0541
15.1771 22.5438 29.9573 -8.22005 -12.7648 -17.6704 23.297
32.0264 30.2025 24.5201 -22.5674 -18.112 -3.94792 29.2047
-16.5907 15.0328 8.6643 33.1971 -8.78124 16.9151 38.279
5.38781 22.611 14.2289 -9.03275 6.34394 -4.4554 11.9032
22.6296 10.0454 -2.90586 4.48063 6.57733 9.57473 12.4504
33.3324 -8.31956 35.4118 -11.1607 23.0107 -13.0517 28.7124
13.8499 16.721 7.23527 -4.45236 -17.9304 13.9683 23.1611
12.6681 18.1276 4.56563 -4.78567 7.30064 -8.45572 12.1532
10.1784 -4.43678 28.5018 -2.30488 8.56853 -2.74241 9.28725
29.0742 23.3235 -6.17376 -5.03231 -1.04472 12.0108 13.0643
15.6381 7.01654 3.96687 1.22581 2.83533 2.25991 3.82739
11.5649 -5.40589 -17.3653 3.89037 14.13 22.9797 27.2554
6.75841 16.5898 1.83463 14.4663 -11.8036 6.6399 19.8163
16.8903 -7.02703 18.3308 2.98818 10.4345 -4.34529 11.6914
20.7641 15.7364 6.95581 0.0218643 6.26979 0.990891 6.34764
18.8871 11.1493 22.4013 -1.91998 -4.22404 7.51647 8.83324
24.8208 7.53661 22.826 4.64448 9.42008 0.74772 10.5294
22.1445 24.4394 16.6368 -17.6242 8.9984 -11.956 23.1199
4.02403 22.3279 11.6067 26.8936 8.53635 28.4568 40.074
6.92724 -3.31703 27.5563 -8.42867 7.37982 -10.2625 15.1928
16.5588 19.3742 18.5165 13.1936 8.12273 14.0754 20.9324
25.1789 9.36038 5.02816 -5.06271 12.0798 4.42438 13.8249
3.28766 15.0622 5.45096 -4.58079 -18.6136 -13.0537 23.1915
15.2003 17.5684 9.86303 -4.51097 -0.426197 0.197356 4.53536
17.1218 11.6237 17.3106 6.34886 7.93546 -6.59323 12.1141
11.7061 23.0311 20.0985 -7.84123 3.72602 -12.6333 15.3286
29.6856 33.0339 11.5978 -24.7728 -15.5947 8.76534 30.5568
29.3351 43.3397 -2.77913 -5.573 -20.4103 12.3134 24.4798
9.11762 7.39445 12.956 7.49024 -5.55873 6.56519 11.4064
17.2483 6.59706 13.2272 -9.07659 -11.9479 1.82779 15.1155
13.5341 31.6697 -4.4454 -5.794 -7.60778 6.8639 11.7712
19.0922 23.7682 8.72084 -10.6867 -16.1785 -11.0368 22.3105
16.3117 15.5478 6.40919 5.20182 1.3307 -8.00539 9.6393
3.62434 22.799 6.23066 1.63014 2.08175 -1.34204 2.96515
11.0199 29.7729 6.31726 17.5484 -6.13612 13.1848 22.7911
-5.32834 4.73569 34.7632 7.15272 -1.25899 -14.6451 16.347
4.47338 25.0799 5.29424 -37.1799 3.93002 -27.9275 46.6662
10.1276 17.1313 15.7233 6.56155 -10.6648 -3.20049 12.9242
12.7288 43.1604 6.50462 0.717152 -34.2802 25.4687 42.7118
10.4986 3.78681 -3.28064 6.03943 6.5198 9.41727 12.9487
22.7705 8.00415 6.20771 -4.21803 0.143951 2.47063 4.89045
3.05594 6.40352 11.0199 -6.86362 51.7991 55.4994 76.2263
-0.344083 5.99096 9.39467 16.4176 -12.2019 7.39642 21.7516
30.6297 13.6984 21.3091 -6.93497 3.31298 1.88611 7.91372
8.88574 11.9493 -17.3326 9.91368 0.512077 21.398 23.5885
8.50439 15.7185 20.5221 2.20082 4.44534 8.16028 9.5496
-4.05116 -13.6745 5.4181 21.8005 32.1343 22.5301 44.8941
2.24013 7.45735 19.0728 4.97667 -0.00796075 -2.45454 5.54906
18.2986 12.0488 21.3208 -8.65783 0.219708 -2.40241 8.98765
21.9085 7.36055 4.87857 -3.58988 -11.0323 -6.4932 13.2951
21.0304 23.5973 19.9919 -5.07592 -5.95231 0.0200561 7.82275
24.0884 10.6229 21.6489 20.7369 11.0975 5.02386 24.0502
17.1059 23.5074 2.72115 1.19849 1.79494 -6.57205 6.91737
15.413 28.8237 21.0359 -5.23527 -7.25485 7.31961 11.5593
6.0125 6.9763 15.2894 -0.360678 2.73831 5.04827 5.75443
-1.25048 21.4046 -5.25941 20.0447 3.11252 35.2 40.6266
10.0959 15.1095 8.18383 6.51116 -4.38919 1.31961 7.96251
21.3992 22.0854 19.0151 -2.62054 -0.0810237 2.20022 3.42269
7.93142 30.8306 38.8843 4.4437 -34.8262 -17.751 39.3409
5.99247 21.531 17.5545 1.34909 -0.654339 4.81969 5.04753
5.54701 29.9252 14.7568 3.25226 -10.15 -4.54327 11.5863
21.2967 22.9328 6.87792 -3.88119 3.5468 -12.6034 13.6561
2.85834 -5.73954 32.881 3.21086 14.0045 -16.9937 22.2536
14.3086 22.138 -4.28874 -5.83511 4.50059 9.62174 12.1195
22.9292 15.0279 21.5615 6.82086 -18.0895 -11.9658 22.7362
-3.40117 -19.8961 12.343 8.1385 22.293 3.24865 23.9534
19.8033 29.7988 15.1957 1.26079 -5.7109 0.408138 5.86264
16.7892 17.7456 14.8334 -7.41752 6.52412 -7.55264 12.4349
10.0723 11.1313 8.62571 -2.96378 5.76362 4.17177 7.70759
-2.03232 19.6953 42.9896 6.7466 -14.747 -42.2502 45.2556
20.2272 16.5423 16.5392 9.50304 -4.34897 -22.6211 24.9186
5.42074 4.30275 25.4434 -0.619581 -3.34309 6.02015 6.91393
21.6772 -6.29405 2.805 -17.7007 12.5857 20.1866 29.6516
9.75686 20.4947 25.1387 23.725 10.9365 5.14311 26.6258
7.47204 8.35226 8.63222 -0.980527 -3.86985 0.322516 4.00514
20.7061 16.4966 20.2645 2.63223 16.0311 2.46793 16.4321
17.3336 -0.00210408 6.32485 -10.405 3.77137 3.34902 11.563
22.8087 -1.76298 -6.0625 5.28002 5.56864 24.5683 25.7389
3.27745 29.0199 -6.1957 3.16458 -9.53934 17.3127 20.0186
23.3335 5.28352 6.61336 -0.0118441 -1.64544 -12.8085 12.9138
8.76382 5.34217 12.6434 10.4247 -6.02283 -3.16647 12.4489
10.2546 10.2444 16.9472 18.4158 5.93333 -10.2563 21.8983
11.0947 16.1236 17.7708 18.9395 -9.18912 -8.03887 22.5337
10.9914 22.8071 6.34529 1.11094 8.37755 12.1066 14.7644
20.8575 4.15897 7.55611 -1.5962 -0.235256 -2.57269 3.03677
10.9611 18.2817 -5.53723 0.0357499 -0.519604 11.0386 11.0509
20.8358 24.3781 20.9211 13.172 -48.5709 -13.4103 52.0814
16.8681 -3.43032 -2.41049 -10.4176 6.82349 3.36777 12.9007
